Job Id,Job Title,Company,location,Job Description,Experience,Qualifications,Salary Range,Work Type,skills,clean_description,extracted_skills,categories
1.06704E+15,Registered Nurse,"Wirecard AG (Now defunct, due to bankruptcy)",Conakry,"A Charge Nurse leads and supervises nursing staff, coordinates patient care, and ensures efficient operations within a healthcare unit or department.",4 to 8 Years,M.Com,$61K-$110K,Temporary,Nursing leadership Charge nurse responsibilities Team coordination,a charge nurse leads and supervises nursing staff coordinates patient care and ensures efficient operations within a healthcare unit or department,,
2.72003E+15,Finance Manager,Coupang,Canberra,"Treasury Managers manage a companys treasury operations. They oversee cash management, investments, and financial risk management to maintain liquidity and financial stability.",1 to 9 Years,MBA,$62K-$93K,Contract,Treasury management Cash flow analysis Risk management Financial forecasting Banking relations,treasury managers manage a companys treasury operations they oversee cash management investments and financial risk management to maintain liquidity and financial stability,,
2.46511E+15,Architect,Target,Lilongwe,"Sustainable Design Specialists incorporate eco-friendly practices into architectural designs, promoting energy efficiency and environmental sustainability.",1 to 14 Years,PhD,$64K-$118K,Contract,Sustainable design principles Energy efficiency LEED certification Green building materials Environmental impact assessment,sustainable design specialists incorporate eco friendly practices into architectural designs promoting energy efficiency and environmental sustainability,,
6.05391E+14,Data Engineer,Goodyear Tire & Rubber,Oslo,"A Big Data Engineer develops and manages big data solutions, including data storage, processing, and analysis platforms, to extract valuable insights and support data-driven decisions.",4 to 9 Years,B.Com,$59K-$124K,Part-Time,"Big data technologies (Hadoop, Spark, etc.) Data processing and analysis Distributed computing",a big data engineer develops and manages big data solutions including data storage processing and analysis platforms to extract valuable insights and support data driven decisions,"Spark (Big Data), Hadoop (Big Data)",Big Data
1.43262E+15,Civil Engineer,Southern,Port-au-Prince,"A Transportation Engineer plans and designs transportation systems, including roads, highways, and public transit. They aim to improve transportation efficiency and safety.",0 to 14 Years,MCA,$61K-$98K,Contract,"Transportation engineering Traffic analysis and planning Civil engineering software (e.g., MicroStation, AutoCAD Civil 3D) Roadway design Public transportation knowledge",a transportation engineer plans and designs transportation systems including roads highways and public transit they aim to improve transportation efficiency and safety,,
2.5725E+15,Chemical Engineer,Asian Paints,Kabul,"Monitor and maintain product quality standards, perform inspections, and implement quality control procedures.",5 to 8 Years,BA,$65K-$119K,Intern,"Quality control processes Quality assurance standards (e.g., ISO) Statistical analysis Inspection techniques Documenting quality issues Root cause analysis Communication with production teams Problem-solving Attention to detail Technical knowledge",monitor and maintain product quality standards perform inspections and implement quality control procedures,,
4.75599E+14,Registered Nurse,Australia and New Zealand Banking Group (ANZ),Willemstad,"A Charge Nurse leads and supervises nursing staff, coordinates patient care, and ensures efficient operations within a healthcare unit or department.",1 to 10 Years,BBA,$58K-$125K,Contract,Nursing leadership Charge nurse responsibilities Team coordination,a charge nurse leads and supervises nursing staff coordinates patient care and ensures efficient operations within a healthcare unit or department,,
2.82156E+15,Front-End Developer,Tractor Supply,"Capitol Hill, Saipan",A UI/UX Developer combines design and technical skills to create user-friendly interfaces for digital products. They ensure a seamless and visually appealing user experience.,4 to 13 Years,BCA,$58K-$110K,Intern,"User interface (UI) design User experience (UX) design Web design principles Prototyping and wireframing Front-end development languages (e.g., HTML, CSS, JavaScript) Interaction design User testing Responsive design Usability testing Collaboration Attention to detail",a ui ux developer combines design and technical skills to create user friendly interfaces for digital products they ensure a seamless and visually appealing user experience,"JavaScript (Programming), HTML (Programming), CSS (Programming), HTML (Web Development), CSS (Web Development)","Programming, Web Development"
1.90433E+15,Public Relations Specialist,Gap,Mogadishu,"Crisis Communication Managers develop strategies to manage and respond to crises, maintaining the organizations reputation during challenging times.",2 to 9 Years,B.Com,$65K-$81K,Contract,Crisis communication planning Crisis response Media relations Reputation management Stakeholder communication,crisis communication managers develop strategies to manage and respond to crises maintaining the organizations reputation during challenging times,,
2.11099E+15,Art Director,Bharti Airtel,Doha,"Creative Directors lead creative teams in developing visual and conceptual designs for various media, ensuring brand consistency and artistic quality.",0 to 10 Years,B.Tech,$56K-$105K,Temporary,Creative leadership Art direction Concept development Visual design Advertising and marketing expertise,creative directors lead creative teams in developing visual and conceptual designs for various media ensuring brand consistency and artistic quality,,
2.52202E+15,Purchasing Agent,Pfizer Inc.,Ulaanbaatar,"A Supply Chain Coordinator manages supply chain operations, coordinates logistics, and ensures the seamless flow of goods and materials throughout the supply chain network.",1 to 10 Years,M.Tech,$56K-$120K,Full-Time,Supply chain logistics Inventory management Communication skills Problem-solving Vendor coordination,a supply chain coordinator manages supply chain operations coordinates logistics and ensures the seamless flow of goods and materials throughout the supply chain network,,
2.24358E+15,Legal Counsel,L3Harris Technologies,Kabul,"An Intellectual Property Lawyer specializes in protecting and managing intellectual property rights, including patents, trademarks, and copyrights. They provide legal advice, handle trademark registration, patent applications, and enforce IP rights.",4 to 11 Years,M.Com,$58K-$108K,Intern,Intellectual property law Trademark and patent law Copyright law IP portfolio management Litigation and dispute resolution,an intellectual property lawyer specializes in protecting and managing intellectual property rights including patents trademarks and copyrights they provide legal advice handle trademark registration patent applications and enforce ip rights,,
2.82501E+15,Tax Consultant,Dick's Sporting Goods,Kigali,"An International Tax Consultant focuses on tax matters related to international business operations, ensuring compliance with global tax laws and optimizing tax structures.",3 to 11 Years,B.Com,$56K-$120K,Temporary,International tax law knowledge Transfer pricing Cross-border tax planning Tax treaties and agreements Foreign tax credits International tax compliance Transfer pricing documentation Multinational tax strategies Client relationship management Communication skills Tax software proficiency,an international tax consultant focuses on tax matters related to international business operations ensuring compliance with global tax laws and optimizing tax structures,,
4.0276E+14,Nurse Practitioner,DTE Energy,Road Town,"Primary Care Nurse Practitioners provide essential healthcare services, diagnosing and treating common medical conditions, and offering preventive care to patients.",5 to 11 Years,B.Tech,$64K-$86K,Part-Time,Nursing care Patient assessment Health promotion Medication administration Electronic health records (EHR),primary care nurse practitioners provide essential healthcare services diagnosing and treating common medical conditions and offering preventive care to patients,,
1.87622E+15,Email Marketing Specialist,Insurance Australia Group (IAG),Managua,"Monitor and improve email deliverability rates, troubleshoot delivery issues, and maintain a clean email list.",5 to 12 Years,MCA,$63K-$120K,Part-Time,"Email deliverability best practices Spam filter testing List hygiene Blacklist monitoring Email authentication (e.g., SPF, DKIM) Deliverability metrics analysis Troubleshooting deliverability issues Communication skills Data analysis Attention to detail",monitor and improve email deliverability rates troubleshoot delivery issues and maintain a clean email list,,
1.65248E+15,UX/UI Designer,Boise Cascade,Cockburn Town,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,4 to 12 Years,B.Com,$63K-$105K,Intern,Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,interaction designers specialize in designing user interactions within digital interfaces they create meaningful and engaging user experiences by considering user behaviors and system responses,,
1.67837E+15,Software Engineer,Discover Financial Services,Seoul,"A Frontend Developer is responsible for designing and implementing user interfaces for web applications. They collaborate with designers to create visually appealing and responsive web pages, ensuring a seamless user experience across different devices and browsers.",2 to 10 Years,M.Tech,$61K-$110K,Intern,"Proficiency in HTML, CSS, and JavaScript Experience with frontend frameworks like React, Angular, or Vue.js Responsive web design Cross-browser compatibility Version control (e.g., Git) Frontend performance optimization",a frontend developer is responsible for designing and implementing user interfaces for web applications they collaborate with designers to create visually appealing and responsive web pages ensuring a seamless user experience across different devices and browsers,"JavaScript (Programming), HTML (Programming), CSS (Programming), Git (DevOps), HTML (Web Development), CSS (Web Development), React (Web Development), Angular (Web Development)","Programming, DevOps, Web Development"
2.48471E+13,Pediatrician,Bajaj Finance,Bandar Seri Begawan,"Pediatric Specialists are doctors with expertise in specific pediatric subspecialties like cardiology, oncology, or gastroenterology. They provide specialized care and treatment for children with complex or rare medical conditions.",5 to 9 Years,M.Tech,$63K-$130K,Contract,"Pediatric specialization Advanced pediatric care Pediatric subspecialty (e.g., pediatric cardiology, pediatric oncology) Pediatric diagnostics Pediatric treatment",pediatric specialists are doctors with expertise in specific pediatric subspecialties like cardiology oncology or gastroenterology they provide specialized care and treatment for children with complex or rare medical conditions,,
3.26718E+14,Legal Assistant,Whitbread plc,Amman,"Assist lawyers with legal research, document preparation, and case management in law firms or legal departments.",1 to 8 Years,M.Com,$58K-$82K,Intern,"Legal research Document drafting Case management E-filing Legal databases (e.g., LexisNexis) Client communication Deposition preparation Trial support Ethics and confidentiality Attention to detail Communication skills Legal software proficiency",assist lawyers with legal research document preparation and case management in law firms or legal departments,,
2.83278E+15,Aerospace Engineer,KKR,Freetown,"Aircraft Design Engineers design and develop aircraft systems and structures. They work on aircraft components, propulsion systems, and aerodynamics to ensure safety and efficiency.",0 to 12 Years,M.Com,$59K-$126K,Contract,"Aerospace engineering CAD software (e.g., AutoCAD) Aerodynamics Structural analysis Aircraft systems Safety regulations",aircraft design engineers design and develop aircraft systems and structures they work on aircraft components propulsion systems and aerodynamics to ensure safety and efficiency,,
2.34302E+15,Art Teacher,Diageo,Belgrade,"A Studio Art Teacher instructs students in studio art practices, providing hands-on guidance in creating art and fostering artistic expression and skill development.",4 to 10 Years,M.Tech,$62K-$94K,Temporary,Art instruction Classroom management Art techniques Lesson planning Student assessment,a studio art teacher instructs students in studio art practices providing hands on guidance in creating art and fostering artistic expression and skill development,,
9.13519E+14,Data Scientist,Tenet Healthcare,Skopje,"Data Engineers design and maintain data pipelines, ensuring data availability and quality for analysis and reporting purposes.",4 to 14 Years,BCA,$57K-$125K,Temporary,"Data integration ETL (Extract, Transform, Load) Big data technologies (e.g., Hadoop, Spark) Database management Data warehousing",data engineers design and maintain data pipelines ensuring data availability and quality for analysis and reporting purposes,"Spark (Big Data), Hadoop (Big Data)",Big Data
2.8668E+15,Email Marketing Specialist,Adani Ports and Special Economic Zone,Montevideo,"Implement and manage marketing automation tools, workflows, and campaigns to streamline marketing efforts.",1 to 12 Years,MBA,$55K-$111K,Temporary,"Marketing automation platforms (e.g., Marketo, Pardot) Lead nurturing Workflow automation CRM integration Analytics and reporting Email marketing Campaign optimization Marketing strategy Communication skills Problem-solving Attention to detail",implement and manage marketing automation tools workflows and campaigns to streamline marketing efforts,,
1.30364E+15,Data Scientist,PPL,Bern,"Machine Learning Engineers develop machine learning models and algorithms, working on tasks like data preprocessing, model training, and deployment.",3 to 13 Years,BA,$62K-$101K,Temporary,Machine learning algorithms Python programming Data preprocessing Deep learning Model evaluation,machine learning engineers develop machine learning models and algorithms working on tasks like data preprocessing model training and deployment,Python (Programming),Programming
1.09149E+14,UX/UI Designer,Murphy USA,Charlotte Amalie,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.",5 to 14 Years,MCA,$55K-$93K,Temporary,"UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",user interface designers focus on the visual and interactive aspects of digital interfaces they design layouts buttons and other elements to ensure a cohesive and visually appealing user interface,,
2.22893E+15,Administrative Assistant,Deutsche Post DHL Group,Brazzaville,"Support high-level executives by managing schedules, coordinating meetings, and handling various administrative tasks.",4 to 8 Years,BCA,$55K-$85K,Temporary,"Calendar management Travel coordination Meeting scheduling Correspondence and communication Office organization Confidentiality Time management Problem-solving Attention to detail Communication skills Technology proficiency (e.g., MS Office)",support high level executives by managing schedules coordinating meetings and handling various administrative tasks,,
3.59161E+14,Front-End Developer,The Boeing Company,Ngerulmud,"A Web Designer specializes in designing visually appealing and responsive websites. They create layouts, graphics, and user interfaces to enhance the online presence of businesses.",0 to 8 Years,MBA,$57K-$102K,Part-Time,"Web design concepts Graphic design software (e.g., Adobe Creative Suite) HTML and CSS Responsive design User interface (UI) principles Visual communication Typography Color theory Creativity Attention to detail Collaboration",a web designer specializes in designing visually appealing and responsive websites they create layouts graphics and user interfaces to enhance the online presence of businesses,"HTML (Programming), CSS (Programming), HTML (Web Development), CSS (Web Development)","Programming, Web Development"
2.03865E+15,Content Writer,Molina Healthcare,Mogadishu,"Technical Writers specialize in creating user-friendly documentation and manuals for technical products and services. They translate complex technical information into accessible, understandable content.",1 to 13 Years,MBA,$58K-$81K,Contract,Technical documentation Technical knowledge Writing skills Editing User manuals,technical writers specialize in creating user friendly documentation and manuals for technical products and services they translate complex technical information into accessible understandable content,,
2.4558E+14,Account Manager,International Flavors & Fragrances,Nuku?alofa,"Build and maintain strong client relationships, understand their needs, and ensure client satisfaction.",1 to 15 Years,BCA,$57K-$105K,Intern,Client relationship management Customer service Communication skills,build and maintain strong client relationships understand their needs and ensure client satisfaction,,
1.11654E+15,Veterinarian,KLA,Bern,"Provide medical care and treatment to exotic animals, diagnose illnesses, perform surgeries, and educate owners on animal care.",0 to 9 Years,M.Com,$61K-$81K,Contract,Exotic animal medicine Exotic animal diagnostics Specialized surgical skills Avian medicine Reptile care Amphibian care Exotic animal anesthesia Compassion and empathy Client communication Problem-solving Attention to detail,provide medical care and treatment to exotic animals diagnose illnesses perform surgeries and educate owners on animal care,,
3.24265E+14,Supply Chain Manager,Dow,Stockholm,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,5 to 11 Years,M.Com,$56K-$121K,Part-Time,Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,a demand planner analyzes historical sales data to forecast future demand for products they work to optimize inventory levels and ensure product availability while minimizing costs,,
1.47771E+15,HR Coordinator,Advanced Micro Devices,Antananarivo,"Benefits Coordinators administer employee benefit programs, including health insurance, retirement plans, and other perks. They assist employees with benefit inquiries and ensure compliance with benefit policies.",0 to 15 Years,BBA,$64K-$126K,Full-Time,Employee benefits administration Benefits compliance HRIS Benefits communication,benefits coordinators administer employee benefit programs including health insurance retirement plans and other perks they assist employees with benefit inquiries and ensure compliance with benefit policies,,
2.25145E+15,Psychologist,Ryder System,Oranjestad,"Research Psychologists conduct psychological research to advance the fields understanding. They design studies, collect data, and analyze results to inform scientific knowledge.",0 to 9 Years,MBA,$60K-$122K,Temporary,Research methodology Data analysis Psychological studies Writing research reports Critical thinking,research psychologists conduct psychological research to advance the fields understanding they design studies collect data and analyze results to inform scientific knowledge,,
1.64823E+15,UX/UI Designer,Whirlpool,Jakarta,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,1 to 14 Years,BCA,$64K-$125K,Intern,Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,interaction designers specialize in designing user interactions within digital interfaces they create meaningful and engaging user experiences by considering user behaviors and system responses,,
1.04103E+15,Network Engineer,Pioneer Natural Resources,Doha,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.",2 to 10 Years,MCA,$59K-$102K,Intern,"Network management Troubleshooting Network security IT certifications (e.g., CCNA)",network administrators manage an organizations computer networks they configure monitor and maintain network infrastructure ensuring optimal performance and security,,
2.59512E+15,Front-End Developer,Thermo Fisher Scientific,San Juan,"A Web Designer specializes in designing visually appealing and responsive websites. They create layouts, graphics, and user interfaces to enhance the online presence of businesses.",3 to 9 Years,MBA,$60K-$130K,Intern,"Web design concepts Graphic design software (e.g., Adobe Creative Suite) HTML and CSS Responsive design User interface (UI) principles Visual communication Typography Color theory Creativity Attention to detail Collaboration",a web designer specializes in designing visually appealing and responsive websites they create layouts graphics and user interfaces to enhance the online presence of businesses,"HTML (Programming), CSS (Programming), HTML (Web Development), CSS (Web Development)","Programming, Web Development"
2.27841E+15,Business Analyst,Bayer AG,Bandar Seri Begawan,"Healthcare Business Analysts work in the healthcare industry, analyzing data and processes to improve healthcare delivery. They collaborate with healthcare professionals and IT teams to optimize systems and workflows.",5 to 12 Years,MCA,$62K-$130K,Part-Time,Healthcare industry knowledge Health data analysis HIPAA regulations EMR systems,healthcare business analysts work in the healthcare industry analyzing data and processes to improve healthcare delivery they collaborate with healthcare professionals and it teams to optimize systems and workflows,,
1.81581E+15,Civil Engineer,Standard Chartered,Seoul,"A Structural Engineer designs and analyzes the structural integrity of buildings, bridges, and other structures. They ensure safety and compliance with engineering standards.",5 to 13 Years,M.Tech,$61K-$109K,Part-Time,"Structural engineering principles Structural analysis and design software (e.g., AutoCAD, SAP2000) Building codes and standards Project management Structural integrity assessment",a structural engineer designs and analyzes the structural integrity of buildings bridges and other structures they ensure safety and compliance with engineering standards,,
1.81425E+15,Accountant,Mahindra & Mahindra,Belgrade,"Financial Accountants handle financial records, prepare financial statements, and ensure compliance with accounting standards. They analyze financial data to provide accurate financial reports and support decision-making within the organization.",0 to 15 Years,M.Com,$55K-$104K,Temporary,"Financial reporting Accounting software (e.g., QuickBooks) Auditing GAAP knowledge",financial accountants handle financial records prepare financial statements and ensure compliance with accounting standards they analyze financial data to provide accurate financial reports and support decision making within the organization,,
5.66651E+14,Art Director,Zee Entertainment Enterprises,Tehran,"Visual Designers create visual content, including graphics, illustrations, and layouts, to convey messages and enhance brand identity.",1 to 12 Years,B.Tech,$59K-$87K,Contract,Graphic design Typography User interface (UI) design Adobe Creative Suite proficiency Branding and visual identity creation,visual designers create visual content including graphics illustrations and layouts to convey messages and enhance brand identity,,
1.76478E+15,Pediatrician,Old Republic International,Road Town,"Pediatric Specialists are doctors with expertise in specific pediatric subspecialties like cardiology, oncology, or gastroenterology. They provide specialized care and treatment for children with complex or rare medical conditions.",2 to 9 Years,MCA,$63K-$103K,Part-Time,"Pediatric specialization Advanced pediatric care Pediatric subspecialty (e.g., pediatric cardiology, pediatric oncology) Pediatric diagnostics Pediatric treatment",pediatric specialists are doctors with expertise in specific pediatric subspecialties like cardiology oncology or gastroenterology they provide specialized care and treatment for children with complex or rare medical conditions,,
4.08743E+14,Network Technician,GXO Logistics,Santiago,"Network Security Specialists focus on network security. They implement security measures, monitor for threats, and respond to security incidents to protect network integrity.",3 to 14 Years,BCA,$58K-$122K,Contract,Network security Cybersecurity Intrusion detection Security analysis Firewall management,network security specialists focus on network security they implement security measures monitor for threats and respond to security incidents to protect network integrity,,
7.94047E+14,Financial Planner,UGI,Marigot,"Assist clients with tax planning, minimize tax liabilities, and stay up-to-date with tax laws and regulations.",4 to 8 Years,MCA,$61K-$98K,Full-Time,Tax planning strategies Tax law knowledge Financial analysis Retirement planning Estate planning Client relationship management Tax optimization Communication skills Attention to detail Tax software proficiency Regulatory compliance,assist clients with tax planning minimize tax liabilities and stay up to date with tax laws and regulations,,
3.16427E+14,Sales Representative,China Vanke,City of Victoria,"Outside Sales Representatives meet with potential customers in person to sell products or services. They build relationships, identify sales opportunities, and provide product information and solutions to meet the needs of clients and achieve sales goals.",2 to 14 Years,M.Com,$58K-$127K,Temporary,Sales prospecting and networking Face-to-face sales meetings Territory management Consultative selling Relationship building Sales tracking and reporting,outside sales representatives meet with potential customers in person to sell products or services they build relationships identify sales opportunities and provide product information and solutions to meet the needs of clients and achieve sales goals,,
2.12424E+15,Occupational Therapist,NRG Energy,Porto-Novo,A Geriatric Occupational Therapist works with elderly individuals to address age-related health issues and maintain independence and quality of life.,0 to 9 Years,BCA,$65K-$122K,Intern,"Geriatric assessment and evaluation Geriatric-specific occupational therapy techniques Aging-related conditions (e.g., dementia, arthritis) Fall prevention strategies Care coordination with healthcare teams Assistive technology for seniors Patient advocacy Empathy and compassion Communication skills",a geriatric occupational therapist works with elderly individuals to address age related health issues and maintain independence and quality of life,,
2.76172E+15,Research Analyst,Dollar Tree,Amman,"A Market Research Analyst gathers and analyzes data to provide insights into market trends, consumer behavior, and competitive landscapes. They help businesses make informed decisions.",0 to 12 Years,M.Tech,$63K-$90K,Part-Time,"Market research methodologies Data collection and analysis Consumer behavior analysis Competitor analysis Survey design and analysis Statistical analysis software (e.g., SPSS, SAS) Data visualization Trend analysis Report writing Communication skills Attention to detail",a market research analyst gathers and analyzes data to provide insights into market trends consumer behavior and competitive landscapes they help businesses make informed decisions,,
6.5127E+14,Research Scientist,Owens Corning,Santiago,"Senior Researchers lead research initiatives within organizations. They design research projects, collect and analyze data, and provide insights to inform strategic decision-making and innovation efforts.",3 to 8 Years,B.Com,$55K-$95K,Full-Time,"Research methodologies and data analysis Literature review and synthesis Statistical analysis software (e.g., SPSS, R) Research proposal development Strong communication and reporting skills",senior researchers lead research initiatives within organizations they design research projects collect and analyze data and provide insights to inform strategic decision making and innovation efforts,R (Programming),Programming
2.64306E+15,Network Administrator,"T-Mobile US, Inc.",Berlin,"Manage and maintain an organizations IT infrastructure, including servers, hardware, and software systems.",4 to 12 Years,BCA,$58K-$96K,Contract,"System administration Server maintenance Active Directory Backup and recovery Cloud computing (e.g., AWS, Azure) Troubleshooting IT security best practices Collaboration Problem-solving Attention to detail Communication skills Technical knowledge",manage and maintain an organizations it infrastructure including servers hardware and software systems,"AWS (Cloud), Azure (Cloud)",Cloud
3.18572E+14,UI Developer,Tesla,Chisinau,A UX/UI Designer focuses on enhancing user experiences by designing intuitive interfaces. They consider user needs and preferences to create visually appealing and functional designs.,3 to 15 Years,B.Tech,$64K-$91K,Contract,User experience (UX) design User interface (UI) design Wireframing and prototyping Usability testing Design tools like Sketch or Figma,a ux ui designer focuses on enhancing user experiences by designing intuitive interfaces they consider user needs and preferences to create visually appealing and functional designs,,
2.22965E+15,Sales Manager,NVR,Berlin,"Lead and motivate sales teams, set sales targets, and develop sales strategies to meet goals.",0 to 11 Years,B.Com,$55K-$102K,Part-Time,Sales leadership Team management Sales strategy and planning,lead and motivate sales teams set sales targets and develop sales strategies to meet goals,,
1.81504E+15,Financial Analyst,Shriram Transport Finance Company,Doha,"Budget Analysts manage and analyze financial data to develop, monitor, and report on budgets. They work with departments to ensure budget compliance, identify cost-saving opportunities, and provide financial insights to support strategic planning and decision-making.",0 to 11 Years,MBA,$58K-$118K,Part-Time,Budget planning Financial forecasting Excel proficiency Data analysis,budget analysts manage and analyze financial data to develop monitor and report on budgets they work with departments to ensure budget compliance identify cost saving opportunities and provide financial insights to support strategic planning and decision making,Excel (Data Analytics),Data Analytics
2.55637E+15,UX/UI Designer,Wayfair,Rome,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.",1 to 14 Years,PhD,$60K-$115K,Contract,"UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",user interface designers focus on the visual and interactive aspects of digital interfaces they design layouts buttons and other elements to ensure a cohesive and visually appealing user interface,,
2.81146E+15,Supply Chain Manager,United States Steel,Mbabane,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,1 to 11 Years,BBA,$59K-$118K,Intern,Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,a demand planner analyzes historical sales data to forecast future demand for products they work to optimize inventory levels and ensure product availability while minimizing costs,,
9.39615E+13,Speech Therapist,Tenet Healthcare,Pristina,Adult Speech Therapists work with adults to address speech and language disorders. They provide therapy and support to improve communication and enhance quality of life.,4 to 9 Years,M.Tech,$65K-$102K,Full-Time,Adult speech therapy Speech-language assessment Rehabilitation techniques Swallowing disorders Communication skills,adult speech therapists work with adults to address speech and language disorders they provide therapy and support to improve communication and enhance quality of life,,
2.47539E+15,Psychologist,MRF Limited,Bandar Seri Begawan,"Research Psychologists conduct psychological research to advance the fields understanding. They design studies, collect data, and analyze results to inform scientific knowledge.",0 to 11 Years,M.Com,$64K-$82K,Part-Time,Research methodology Data analysis Psychological studies Writing research reports Critical thinking,research psychologists conduct psychological research to advance the fields understanding they design studies collect data and analyze results to inform scientific knowledge,,
2.40382E+15,Data Analyst,New Oriental Education & Technology Group,Ottawa,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.",4 to 8 Years,MBA,$56K-$96K,Contract,"Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",data scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data they build and train models conduct statistical analysis and communicate findings to drive data driven decision making in the organization,"Python (Programming), R (Programming), Scikit-learn (Machine Learning), TensorFlow (Machine Learning), PyTorch (Machine Learning), Spark (Big Data), Hadoop (Big Data)","Programming, Machine Learning, Big Data"
4.72197E+14,Landscape Architect,MTU Aero Engines AG,Quito,Create aesthetically pleasing and functional landscape designs for residential properties.,0 to 11 Years,M.Tech,$60K-$129K,Temporary,Landscape design Plant selection and care Hardscape design,create aesthetically pleasing and functional landscape designs for residential properties,,
1.31026E+15,Database Developer,United Parcel Service,Philipsburg,"NoSQL Database Engineers work with non-relational databases to store and manage large volumes of unstructured or semi-structured data. They design data models, optimize database performance, and ensure scalability and data consistency.",2 to 10 Years,PhD,$65K-$112K,Temporary,"NoSQL databases (e.g., MongoDB, Cassandra) Data modeling Data migration Performance tuning Scalability Distributed systems",nosql database engineers work with non relational databases to store and manage large volumes of unstructured or semi structured data they design data models optimize database performance and ensure scalability and data consistency,MongoDB (Database),Database
2.70236E+15,Software Engineer,Avnet,Monaco,"DevOps Engineers focus on automating and streamlining the development and deployment processes. They work to improve collaboration between development and IT operations, implementing tools and practices for continuous integration and continuous delivery (CI/CD).",0 to 13 Years,M.Tech,$57K-$104K,Temporary,"Automation and scripting (e.g., Python, Bash) Continuous Integration/Continuous Deployment (CI/CD) Containerization (e.g., Docker, Kubernetes) Infrastructure as Code (e.g., Terraform, Ansible) Cloud platforms (e.g., AWS, Azure, GCP) Monitoring and troubleshooting skills",devops engineers focus on automating and streamlining the development and deployment processes they work to improve collaboration between development and it operations implementing tools and practices for continuous integration and continuous delivery ci cd,"Python (Programming), AWS (Cloud), Azure (Cloud), GCP (Cloud), Docker (DevOps), Kubernetes (DevOps)","Programming, Cloud, DevOps"
2.04627E+15,Pediatrician,UGI,Jakarta,"Pediatric Surgeons specialize in performing surgical procedures on children, including infants and adolescents. They diagnose surgical conditions, perform surgeries, and collaborate with other healthcare professionals to ensure the best outcomes.",2 to 10 Years,MBA,$56K-$116K,Full-Time,Pediatric surgery Surgical procedures for children Operating room protocols Patient care Surgical techniques Pediatric anesthesia,pediatric surgeons specialize in performing surgical procedures on children including infants and adolescents they diagnose surgical conditions perform surgeries and collaborate with other healthcare professionals to ensure the best outcomes,,
9.51833E+13,UX Researcher,D.R. Horton,Vienna,Evaluate and improve the usability of websites and applications through user testing and analysis.,3 to 14 Years,PhD,$64K-$81K,Contract,Usability evaluation User interface assessment Usability testing tools and techniques,evaluate and improve the usability of websites and applications through user testing and analysis,,
1.98876E+15,Project Manager,Playtech,Monrovia,"IT Project Managers plan, execute, and oversee IT projects. They define project scope, allocate resources, manage budgets, and ensure projects are delivered on time and within scope. They also communicate project status and risks to stakeholders.",4 to 11 Years,MCA,$56K-$121K,Part-Time,Project management Team leadership Risk management Budgeting Communication skills,it project managers plan execute and oversee it projects they define project scope allocate resources manage budgets and ensure projects are delivered on time and within scope they also communicate project status and risks to stakeholders,,
3.05939E+14,Marketing Specialist,Keurig Dr Pepper Inc.,City of Baghdad,"Content Marketing Managers oversee the creation and distribution of content to attract and engage customers. They develop content strategies, manage content teams, and track performance metrics to optimize content marketing efforts.",4 to 9 Years,BA,$60K-$104K,Intern,Content strategy Content creation Blog management Content promotion SEO Analytics and reporting,content marketing managers oversee the creation and distribution of content to attract and engage customers they develop content strategies manage content teams and track performance metrics to optimize content marketing efforts,,
