Job Id,Job Title,Company,location,Job Description,Experience,Qualifications,Salary Range,Work Type,skills
2293370000000000.0,Teacher,Xiaomi Corporation,Saint John's,"A Classroom Teacher educates students in a specific subject or grade level. They create lesson plans, deliver instruction, assess student progress, and foster a positive learning environment.",5 to 12 Years,MBA,$55K-$98K,Contract,Teaching pedagogy Classroom management Curriculum development Student assessment Differentiated instruction
1933310000000000.0,UX/UI Designer,Volkswagen Group,BogotÃ¡,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,5 to 12 Years,MBA,$56K-$96K,Intern,Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes
1778110000000000.0,Social Media Manager,Mutual of Omaha Insurance,Windhoek,"Social Media Analysts analyze social media data and metrics to provide insights and recommendations for improving social media strategies. They track performance, identify trends, and support data-driven decision-making.",5 to 13 Years,B.Tech,$65K-$117K,Temporary,"Social media analytics tools (e.g., Google Analytics, Facebook Insights) Data analysis and reporting Social media ROI measurement Competitive analysis Trend identification"
770255000000000.0,QA Analyst,Go-Ahead Group,Antananarivo,"Performance Testing Specialists assess the performance of software applications by conducting load, stress, and scalability tests. They identify bottlenecks, optimize performance, and ensure software can handle user demands effectively.",3 to 10 Years,B.Tech,$64K-$89K,Contract,Performance testing Load testing Stress testing Test scenarios Performance monitoring Benchmarking Performance analysis
3027020000000000.0,Supply Chain Manager,Vertex Pharmaceuticals,Libreville,"A Logistics Manager oversees the movement and storage of goods in a supply chain. They plan, implement, and manage the efficient transportation and distribution of products.",0 to 11 Years,PhD,$55K-$91K,Contract,Supply chain management Inventory control Transportation logistics Vendor relations Team leadership and management
1045020000000000.0,Wedding Planner,Penske Automotive Group,Seoul,"A Wedding Consultant assists couples in planning and coordinating their weddings, helping them with vendor selection, budget management, and ensuring a seamless wedding day experience.",3 to 10 Years,BBA,$60K-$112K,Full-Time,Wedding planning Vendor coordination Event management
1204250000000000.0,Software Engineer,BAE Systems,Brasilia,"A Backend Developer is tasked with building and maintaining the server-side logic and database infrastructure of web applications. They work on the core functionality, data storage, and server communication to ensure the application runs smoothly and efficiently.",3 to 13 Years,M.Tech,$60K-$120K,Contract,"Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)"
1468040000000000.0,Physical Therapist,Netflix,Tashkent,"Focus on the physical therapy needs of elderly patients, addressing mobility and age-related conditions.",4 to 13 Years,M.Com,$59K-$96K,Contract,Geriatric rehabilitation Fall prevention Elderly patient care
893337000000000.0,Social Worker,Knight-Swift Transportation Holdings,Beirut,"Work with at-risk children and families, assess needs, provide support, and ensure child safety and well-being.",1 to 11 Years,BA,$65K-$84K,Temporary,Child welfare policies and regulations Child protective services Child development Crisis intervention Case management Cultural competence Interviewing and assessment skills Court procedures Documentation Empathy Communication skills
2567360000000000.0,Financial Advisor,Bed Bath & Beyond,Helsinki,"Investment Advisors offer financial advice to clients, helping them make investment decisions, manage portfolios, and achieve their financial goals.",2 to 13 Years,PhD,$63K-$82K,Contract,Investment strategies Portfolio management Financial planning Risk assessment Regulatory compliance
2515760000000000.0,Account Director,PayPal Holdings,SÃ£o TomÃ©,"Account Strategists work in advertising or marketing agencies, managing client accounts. They develop strategies to meet client goals, oversee campaign execution, and maintain client satisfaction by providing expert guidance and solutions.",1 to 8 Years,M.Com,$60K-$124K,Contract,Account management Client relations Marketing strategies Campaign optimization Data analysis Communication skills
2041740000000000.0,Content Writer,Corning,Ankara,"Content Strategists develop and execute content strategies that align with business objectives. They plan content creation, distribution, and promotion to engage audiences and drive brand growth.",0 to 9 Years,M.Com,$62K-$125K,Contract,Content strategy Content planning SEO optimization Content marketing Analytics
1796430000000000.0,UX/UI Designer,Weir Group,The City of Hamilton,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.",1 to 13 Years,BCA,$59K-$115K,Intern,"UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design"
261985000000000.0,Network Engineer,Hikma Pharmaceuticals,Ottawa,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.",4 to 10 Years,MCA,$57K-$105K,Intern,"Network management Troubleshooting Network security IT certifications (e.g., CCNA)"
1862690000000000.0,Office Manager,HP,Nur-Sultan,"Facilities Managers manage facilities and building operations. They oversee maintenance, security, and facility improvements to provide a safe and efficient working environment.",0 to 15 Years,M.Tech,$61K-$94K,Intern,Facilities management Property maintenance Space planning Budget management Health and safety compliance Vendor management
588896000000000.0,Procurement Specialist,Qantas Airways,Palikir,"Procurement Managers oversee procurement processes, managing vendor relationships, negotiating contracts, and ensuring cost-effective purchasing of goods and services.",5 to 11 Years,MCA,$65K-$130K,Intern,Procurement strategies Supplier management Negotiation Cost analysis Supply chain management
494042000000000.0,Network Engineer,ManpowerGroup,Sofia,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.",2 to 9 Years,PhD,$58K-$92K,Contract,"Network management Troubleshooting Network security IT certifications (e.g., CCNA)"
2168650000000000.0,Office Manager,Divi's Laboratories,Brazzaville,"Administrative Managers oversee office operations. They manage administrative staff, coordinate tasks, and ensure smooth office functioning to support the organizations goals.",5 to 9 Years,M.Com,$60K-$98K,Temporary,Administrative leadership Office management Staff supervision Budgeting and financial management Process improvement Communication skills
1468650000000000.0,Art Director,Bayerische Motoren Werke AG (BMW),Tokyo,"An Art Curator is responsible for managing and preserving a collection of artworks. They curate exhibitions, acquire new pieces, and educate the public about the art.",1 to 12 Years,BA,$61K-$94K,Part-Time,Art history and knowledge Art curation and exhibition planning Collections management Art market trends Cultural awareness
2552530000000000.0,Network Engineer,Marathon Oil,Andorra la Vella,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.",4 to 15 Years,BBA,$63K-$97K,Full-Time,"Network management Troubleshooting Network security IT certifications (e.g., CCNA)"
2692970000000000.0,Database Administrator,Henry Schein,Victoria,"A Database Developer designs, develops, and maintains databases. They create efficient data structures, write queries, and ensure data security and integrity.",5 to 8 Years,PhD,$56K-$105K,Contract,"Database design and development SQL and database querying Data modeling Programming languages (e.g., Java, Python) Data security and privacy regulations knowledge"
516695000000000.0,Occupational Therapist,Glencore,Libreville,A Pediatric Occupational Therapist helps children with developmental or physical challenges improve their motor and life skills through therapy interventions.,1 to 13 Years,BCA,$56K-$110K,Part-Time,Pediatric assessment and evaluation Occupational therapy techniques for children Developmental milestones Sensory integration therapy Pediatric psychology Family-centered care Individualized treatment plans Communication skills Pediatric healthcare knowledge
2565200000000000.0,Software Engineer,Sydney Airport Holdings,Gibraltar,"DevOps Engineers focus on automating and streamlining the development and deployment processes. They work to improve collaboration between development and IT operations, implementing tools and practices for continuous integration and continuous delivery (CI/CD).",3 to 9 Years,M.Com,$61K-$125K,Intern,"Automation and scripting (e.g., Python, Bash) Continuous Integration/Continuous Deployment (CI/CD) Containerization (e.g., Docker, Kubernetes) Infrastructure as Code (e.g., Terraform, Ansible) Cloud platforms (e.g., AWS, Azure, GCP) Monitoring and troubleshooting skills"
131577000000000.0,Software Tester,Ambuja Cements,Georgetown,"A Quality Assurance Analyst tests software and products to ensure they meet quality standards. They identify defects, report issues, and work with development teams to resolve problems.",1 to 10 Years,PhD,$58K-$117K,Contract,"Quality assurance processes Testing methodologies (e.g., manual, automated) Bug tracking and reporting Test case development Regression testing"
549903000000000.0,Investment Analyst,Nvidia,Tripoli,A Risk Analyst assesses and manages financial risks within an organization. They use data analysis and modeling to evaluate potential risks and recommend mitigation strategies.,0 to 15 Years,PhD,$60K-$99K,Contract,Risk assessment Data analysis Financial modeling Risk management tools Regulatory compliance knowledge
359992000000000.0,Civil Engineer,APA,Asmara,"A Structural Engineer designs and analyzes the structural integrity of buildings, bridges, and other structures. They ensure safety and compliance with engineering standards.",5 to 14 Years,PhD,$56K-$89K,Contract,"Structural engineering principles Structural analysis and design software (e.g., AutoCAD, SAP2000) Building codes and standards Project management Structural integrity assessment"
1139360000000000.0,Legal Secretary,Best Buy,Gaza,"A Legal Assistant supports legal professionals by performing administrative and research tasks, organizing legal documents, and assisting with legal proceedings and documentation.",2 to 12 Years,M.Tech,$59K-$113K,Full-Time,Legal research Document drafting Communication skills Legal software proficiency Attention to detail
736740000000000.0,Litigation Attorney,Rite Aid,Baku,"Trial Attorneys represent clients in legal proceedings. They prepare cases, conduct trials, and provide legal counsel to clients involved in civil or criminal litigation.",4 to 9 Years,BBA,$55K-$115K,Temporary,Litigation Legal research Courtroom representation Case preparation Client counseling Legal writing
2650350000000000.0,Registered Nurse,International Business Machines,Kinshasa,"A Charge Nurse leads and supervises nursing staff, coordinates patient care, and ensures efficient operations within a healthcare unit or department.",4 to 13 Years,M.Com,$55K-$83K,Intern,Nursing leadership Charge nurse responsibilities Team coordination
1636620000000000.0,Public Relations Specialist,General Dynamics,Muscat,"Brand PR Specialists focus on promoting and maintaining a positive brand image through media relations, events, and communication efforts.",5 to 11 Years,BA,$59K-$125K,Full-Time,Brand management Public relations Brand storytelling Influencer marketing Media monitoring
1066810000000000.0,Purchasing Agent,Qurate Retail,Brazzaville,"An Inventory Manager oversees inventory levels, coordinates stock movements, and optimizes inventory control procedures to ensure efficient stock management and product availability.",0 to 13 Years,B.Com,$65K-$94K,Contract,Inventory control Demand forecasting Supply chain management Data analysis Warehouse management
1802680000000000.0,UI Developer,Ryder System,San Salvador,A UX/UI Designer focuses on enhancing user experiences by designing intuitive interfaces. They consider user needs and preferences to create visually appealing and functional designs.,1 to 12 Years,MCA,$55K-$123K,Part-Time,User experience (UX) design User interface (UI) design Wireframing and prototyping Usability testing Design tools like Sketch or Figma
2423080000000000.0,Paralegal,PulteGroup,Beijing,"Assist in real estate transactions, including title searches, closings, and contract preparation.",2 to 8 Years,MCA,$56K-$81K,Intern,Real estate transactions Title searches Closing processes Deed preparation Contract review Communication with real estate professionals Attention to detail Real estate terminology Technology proficiency Legal software proficiency Legal research skills
996421000000000.0,Web Designer,Avis Budget Group,Brasilia,"E-commerce Web Designers specialize in designing and optimizing online stores and shopping websites. They focus on user experience, product presentation, and conversion rate optimization to drive online sales and customer engagement.",1 to 11 Years,MCA,$65K-$101K,Full-Time,"E-commerce web design UX/UI design Shopping cart integration Payment gateway integration Mobile responsiveness E-commerce platforms (e.g., Shopify)"
1291500000000000.0,Procurement Manager,Beiersdorf AG,City of Victoria,"Promote diversity and inclusion in the supply chain, manage supplier diversity programs, and assess supplier performance.",5 to 14 Years,BCA,$56K-$90K,Full-Time,Supplier diversity programs Diversity and inclusion initiatives Supplier assessment and certification Data collection and reporting Vendor outreach and engagement Strategic planning Communication skills Relationship building Attention to diversity and inclusion principles
1528480000000000.0,Pharmaceutical Sales Representative,Fidelity National Financial,Ngerulmud,"Sales Representatives promote and sell products or services to customers, build relationships, and meet sales targets through effective communication and negotiation.",1 to 9 Years,M.Com,$56K-$81K,Contract,Sales techniques and strategies Relationship building CRM software usage Product knowledge Negotiation and closing skills
565888000000000.0,Systems Administrator,Qube Holdings,City of Port Louis,"Database Administrators manage databases, ensuring data integrity, security, and efficient performance. They design, implement, and maintain databases while troubleshooting issues.",0 to 8 Years,B.Com,$63K-$114K,Temporary,"Database management systems (e.g., MySQL, Oracle, SQL Server) Data security Database tuning and optimization Backup and recovery"
1718050000000000.0,HR Generalist,Ovintiv,LomÃ©,"HR Coordinators assist in HR functions such as recruitment, onboarding, and employee record maintenance. They often handle administrative tasks, organize training programs, and provide support to the HR department in various ways.",3 to 9 Years,BBA,$63K-$85K,Temporary,Human resources Recruitment Employee onboarding HRIS (HR Information Systems) Record keeping Communication skills
886558000000000.0,Customer Service Manager,Lendlease Group,Kingston,"Customer Support Managers oversee a team of customer support representatives. They set performance goals, resolve complex customer issues, and develop strategies to improve customer satisfaction and the efficiency of support operations.",3 to 12 Years,BA,$61K-$90K,Intern,Customer support Team leadership Customer satisfaction Issue resolution Performance metrics Training and development
1417920000000000.0,Teacher,Dr. Reddy's Laboratories,Abuja,A Subject Matter Expert possesses deep knowledge in a specific field and provides expertise to solve complex problems or guide decision-making within that domain.,5 to 11 Years,MBA,$60K-$115K,Full-Time,Expertise in a specific subject area Knowledge of curriculum standards Instructional design Assessment development Educational technology proficiency
2075920000000000.0,Purchasing Agent,Opendoor Technologies,Valletta,"A Procurement Specialist manages procurement processes, negotiates with suppliers, and ensures cost-effective purchasing of goods and services to meet organizational needs.",1 to 9 Years,BBA,$60K-$127K,Full-Time,Negotiation skills Vendor management Supply chain knowledge Contract management Analytical skills
1585250000000000.0,Network Technician,Southern,Tarawa,"Network Support Specialists provide technical support for computer networks. They troubleshoot issues, maintain network infrastructure, and ensure reliable network performance.",3 to 8 Years,MCA,$56K-$128K,Part-Time,Network troubleshooting IT support Network configuration Technical knowledge Problem-solving
90820400000000.0,Electrical Designer,Par Pacific Holdings,Kabul,"Electrical Engineers design and develop electrical systems and devices. They work on projects such as power generation, electronics, and control systems for various industries.",0 to 13 Years,BCA,$55K-$98K,Part-Time,Electrical engineering Circuit design Electronics AutoCAD proficiency Problem-solving
1945850000000000.0,Investment Advisor,Altice USA,Vienna,"Wealth Advisors provide financial advice to clients. They assess financial goals, create investment strategies, and offer guidance on wealth management and financial planning.",5 to 13 Years,PhD,$63K-$123K,Temporary,Financial planning Investment knowledge Relationship management Communication skills Analytical skills
2564780000000000.0,IT Administrator,Public Service Enterprise Group,Kampala,"System Administrators manage and maintain computer systems and networks. They handle software installations, security measures, and troubleshooting to ensure system reliability.",3 to 14 Years,M.Com,$55K-$103K,Part-Time,System administration Network administration Troubleshooting Security management Server maintenance Backup and recovery
1553270000000000.0,Electrical Engineer,Standard Chartered,Wellington,"Controls Engineers specialize in industrial automation, designing and implementing control systems for machinery and manufacturing processes. They optimize efficiency and safety.",2 to 10 Years,BBA,$58K-$96K,Contract,Control system design PLC programming Automation Instrumentation System integration
2628280000000000.0,Interior Designer,Whirlpool,Ottawa,A Commercial Interior Designer focuses on designing interior spaces for businesses and commercial properties. They optimize layouts for productivity and aesthetics.,4 to 15 Years,BCA,$63K-$111K,Intern,Commercial interior design Workplace ergonomics Building codes and regulations knowledge Sustainable design principles AutoCAD and Revit proficiency
2061440000000000.0,Account Executive,Daimler AG (now known as Mercedes-Benz AG),Charlotte Amalie,"A Sales Account Executive is responsible for acquiring and managing business accounts. They identify sales opportunities, negotiate contracts, and meet revenue targets.",4 to 12 Years,BA,$63K-$95K,Intern,Sales strategies and tactics Account management Relationship building Sales forecasting Industry and product knowledge
3021130000000000.0,Landscape Designer,Hershey,Tashkent,"Commercial Landscape Architects design outdoor spaces for commercial properties, such as office complexes and retail centers. They create functional and aesthetically pleasing landscapes that align with the clients goals and needs.",5 to 14 Years,B.Com,$64K-$95K,Full-Time,Landscape architecture Site planning Plant selection Environmental sustainability AutoCAD Project management
1071090000000000.0,Operations Manager,Agricultural Bank of China,Bern,"Quality Control Managers establish and enforce quality standards within an organization. They develop quality control processes, perform inspections, and implement corrective actions to maintain product or service quality.",4 to 13 Years,BBA,$63K-$95K,Temporary,"Quality control processes and methodologies Statistical process control (SPC) Root cause analysis and corrective action Quality management systems (e.g., ISO 9001) Compliance and regulatory knowledge"
988717000000000.0,Project Coordinator,Electrocomponents,Kigali,"Construction Project Coordinators assist in managing construction projects, handling documentation, budget tracking, and coordinating subcontractors.",0 to 15 Years,M.Tech,$59K-$125K,Full-Time,Construction project management Building codes and regulations knowledge Budgeting and cost control Construction scheduling Contractor and subcontractor coordination
2685350000000000.0,Event Planner,Qube Holdings,Tehran,"Event Coordinators plan and execute various events, including conferences, parties, and meetings, managing logistics, budgets, and vendor relationships.",2 to 11 Years,PhD,$58K-$87K,Intern,Event planning Vendor coordination Budget management Marketing and promotion Logistics
3016710000000000.0,Java Developer,Yum China Holdings,Suva,"Java Web Application Developers create web applications using Java technologies. They develop user interfaces, integrate backend systems, and ensure the functionality and security of web applications to provide a seamless user experience.",0 to 11 Years,B.Tech,$64K-$81K,Contract,"Web application development Java web frameworks (e.g., Servlets, JSP) Frontend integration User authentication Security protocols Code documentation"
130759000000000.0,Chemical Analyst,Intuit,Bandar Seri Begawan,"In the role of a Quality Control Analyst, you will be responsible for inspecting and testing products to ensure they meet quality standards and specifications. You will use quality control tools and processes to identify defects, document findings, and recommend improvements. Your role is essential in maintaining product quality and customer satisfaction.",5 to 11 Years,MCA,$61K-$117K,Part-Time,Quality control Quality assurance QC testing methods Compliance standards Root cause analysis Documentation Statistical analysis
2467160000000000.0,Web Designer,Raytheon Technologies,New Delhi,"E-commerce Web Designers specialize in designing and optimizing online stores and shopping websites. They focus on user experience, product presentation, and conversion rate optimization to drive online sales and customer engagement.",3 to 15 Years,B.Com,$64K-$118K,Temporary,"E-commerce web design UX/UI design Shopping cart integration Payment gateway integration Mobile responsiveness E-commerce platforms (e.g., Shopify)"
228290000000000.0,Digital Marketing Specialist,DCC plc,Kathmandu,"SEO Specialists optimize websites for search engines to improve online visibility. They conduct keyword research, optimize content, and implement SEO strategies to increase organic traffic and rankings.",2 to 12 Years,BBA,$58K-$80K,Intern,"Search engine algorithms and ranking factors Keyword research and analysis On-page and off-page SEO optimization SEO tools (e.g., Google Analytics, SEMrush) SEO content strategy"
617788000000000.0,Accountant,Fresenius SE & Co. KGaA,Nouakchott,"Financial Accountants handle financial records, prepare financial statements, and ensure compliance with accounting standards. They analyze financial data to provide accurate financial reports and support decision-making within the organization.",1 to 10 Years,M.Com,$64K-$81K,Contract,"Financial reporting Accounting software (e.g., QuickBooks) Auditing GAAP knowledge"
2566570000000000.0,Procurement Coordinator,M&T Bank,Sofia,"Purchasing Coordinators manage procurement processes. They source and purchase goods and services, negotiate with suppliers, and ensure cost-effective and timely acquisitions.",2 to 15 Years,BCA,$59K-$87K,Full-Time,Procurement Supplier management Negotiation Supply chain management Inventory control Vendor relations
1368670000000000.0,Accountant,Bosch Limited,Kathmandu,"Tax Accountants specialize in tax-related matters. They prepare tax returns, assist with tax planning, and ensure compliance with tax laws and regulations. They stay updated on tax codes and advise organizations on tax strategies.",1 to 11 Years,BBA,$56K-$115K,Temporary,Tax preparation Tax planning Tax regulations Accounting Tax software proficiency
3090290000000000.0,UX/UI Designer,Nestle India,Vilnius,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.",4 to 8 Years,BCA,$60K-$111K,Contract,"UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design"
1692390000000000.0,Digital Marketing Specialist,Sprint Corporation,Gaborone,"SEO Specialists optimize websites for search engines to improve online visibility. They conduct keyword research, optimize content, and implement SEO strategies to increase organic traffic and rankings.",4 to 10 Years,MBA,$63K-$114K,Part-Time,"Search engine algorithms and ranking factors Keyword research and analysis On-page and off-page SEO optimization SEO tools (e.g., Google Analytics, SEMrush) SEO content strategy"
317742000000000.0,Network Engineer,Deutsche Post DHL Group,Santo Domingo,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.",2 to 8 Years,M.Com,$55K-$123K,Part-Time,"Network management Troubleshooting Network security IT certifications (e.g., CCNA)"
78059900000000.0,Network Engineer,Divi's Laboratories,Porto-Novo,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.",3 to 12 Years,MCA,$65K-$113K,Part-Time,"Network management Troubleshooting Network security IT certifications (e.g., CCNA)"
930306000000000.0,Interior Designer,Marks & Spencer,Suva,"A Residential Interior Designer plans and designs interior spaces in homes. They select furnishings, colors, and layouts to create functional and aesthetically pleasing environments.",2 to 9 Years,MCA,$59K-$80K,Full-Time,Residential interior design Space planning Color theory and selection Furniture and materials selection 3D modeling and rendering
897751000000000.0,Digital Marketing Specialist,Entergy,City of Port Louis,"SEO Specialists optimize websites for search engines to improve online visibility. They conduct keyword research, optimize content, and implement SEO strategies to increase organic traffic and rankings.",5 to 10 Years,M.Tech,$63K-$120K,Full-Time,"Search engine algorithms and ranking factors Keyword research and analysis On-page and off-page SEO optimization SEO tools (e.g., Google Analytics, SEMrush) SEO content strategy"
1724570000000000.0,Process Engineer,Travis Perkins,Gaborone,"Industrial Engineers focus on improving efficiency and productivity in various industries. They analyze processes, design systems, and implement solutions to streamline operations, reduce costs, and enhance quality.",3 to 13 Years,MCA,$56K-$109K,Part-Time,Industrial engineering Process optimization Lean manufacturing Quality control Data analysis Workflow design
1014970000000000.0,Event Manager,Deutsche Post DHL Group,Buenos Aires,"A Conference Manager coordinates and manages conferences, meetings, and events. They plan logistics, handle budgeting, liaise with vendors, and ensure the smooth execution of events, catering to the needs and expectations of attendees.",0 to 8 Years,BCA,$61K-$126K,Part-Time,Event planning Conference logistics Budget management Vendor coordination Marketing and promotion Client relations
2082350000000000.0,Project Manager,New Oriental Education & Technology Group,Niamey,"The Agile Project Manager leads Agile teams, facilitating effective project development and delivery. They use Agile methodologies to manage tasks, prioritize work, and adapt to changing requirements while fostering collaboration among team members.",4 to 15 Years,B.Com,$58K-$88K,Temporary,"Agile methodologies Scrum or Kanban Team collaboration Agile tools (e.g., Jira)"
2883500000000000.0,Structural Engineer,Univar Solutions,Tarawa,"A Construction Engineer manages construction projects, oversees project planning, budgets, and construction activities, and ensures projects are completed on time and within budget.",4 to 15 Years,B.Com,$57K-$100K,Temporary,Construction management Structural design AutoCAD proficiency Project management Site inspection
921509000000000.0,Office Manager,Markel,N'Djamena,"Facilities Managers manage facilities and building operations. They oversee maintenance, security, and facility improvements to provide a safe and efficient working environment.",5 to 13 Years,MCA,$65K-$99K,Intern,Facilities management Property maintenance Space planning Budget management Health and safety compliance Vendor management
2362830000000000.0,Nurse Manager,Royal Caribbean Group,Sarajevo,"Nursing Directors oversee nursing departments in healthcare facilities. They manage nursing staff, develop policies and procedures, and ensure the delivery of high-quality patient care while adhering to regulatory standards.",3 to 8 Years,B.Tech,$55K-$95K,Temporary,Nursing management Patient care coordination Staff supervision Compliance with healthcare regulations Quality improvement Leadership skills
2049590000000000.0,Sales Representative,Derwent London,Seoul,"Inside Sales Representatives are responsible for selling products or services to customers over the phone or through online channels. They engage with leads, answer customer inquiries, and use persuasive communication to close sales and meet revenue targets.",2 to 10 Years,B.Com,$58K-$116K,Full-Time,"Sales prospecting and lead generation Sales presentation and communication CRM software (e.g., Salesforce) Sales negotiation and closing techniques Product knowledge Relationship building"
540665000000000.0,Administrative Assistant,"Etsy, Inc.",Noumea,"Support high-level executives by managing schedules, coordinating meetings, and handling various administrative tasks.",5 to 11 Years,M.Com,$65K-$94K,Temporary,"Calendar management Travel coordination Meeting scheduling Correspondence and communication Office organization Confidentiality Time management Problem-solving Attention to detail Communication skills Technology proficiency (e.g., MS Office)"
2350160000000000.0,Executive Assistant,Advance Auto Parts,Managua,"A Personal Assistant provides administrative support to individuals or executives. Their duties include managing schedules, arranging meetings, handling correspondence, and performing various tasks to enhance efficiency.",1 to 9 Years,BBA,$59K-$100K,Part-Time,Organizational and time management skills Calendar and appointment management Communication and correspondence Travel coordination Discretion and confidentiality
1534840000000000.0,Financial Advisor,Deutsche Wohnen SE,Kuala Lumpur,Wealth Management Advisors provide comprehensive financial planning and investment management services to high-net-worth individuals and families.,0 to 12 Years,B.Tech,$62K-$85K,Full-Time,Wealth management strategies Asset allocation Estate planning Tax management Client relationship management
1347770000000000.0,Marketing Analyst,Mindtree Limited,Tunis,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.",2 to 11 Years,PhD,$63K-$102K,Part-Time,"Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen"
1821690000000000.0,Mechanical Engineer,Northern Trust,Tirana,"Manufacturing Engineers optimize manufacturing processes, improve production efficiency, and ensure product quality in manufacturing environments.",5 to 13 Years,MBA,$59K-$107K,Temporary,Manufacturing processes knowledge CAD/CAM software proficiency Lean manufacturing principles Quality control and assurance Six Sigma certification
1255160000000000.0,Nurse Practitioner,Meta Platforms,Tashkent,"Primary Care Nurse Practitioners provide essential healthcare services, diagnosing and treating common medical conditions, and offering preventive care to patients.",4 to 15 Years,BA,$57K-$105K,Full-Time,Nursing care Patient assessment Health promotion Medication administration Electronic health records (EHR)
1282060000000000.0,Back-End Developer,Synchrony Financial,Tunis,"A Server Developer specializes in developing and maintaining server-side applications and systems, ensuring efficient data processing and server functionality.",1 to 13 Years,BCA,$55K-$94K,Contract,"Server-side programming languages (e.g., Java, Python) Database management API development"
2198230000000000.0,Electrical Designer,Sinopec,"Washington, D.C.","Lighting Designers create lighting plans for architectural and artistic purposes. They enhance spaces with lighting effects, aesthetics, and energy-efficient lighting solutions.",0 to 11 Years,M.Tech,$57K-$99K,Intern,Lighting design Architectural lighting Lighting software proficiency Creative lighting concepts Technical knowledge
1669700000000000.0,Legal Advisor,News Corp.,Bratislava,"In the role of In-House Counsel, you will provide legal support to the organization across various areas, including contracts, employment law, and regulatory compliance. You will draft legal documents, handle litigation matters, and advise on legal risks affecting day-to-day operations. Your role is crucial in ensuring the company operates within the bounds of the law.",2 to 8 Years,M.Com,$58K-$109K,Full-Time,In-house counsel Legal advisory Employment law Intellectual property Regulatory compliance Dispute resolution Contract review Client counseling
1205250000000000.0,Email Marketing Specialist,William Hill plc,Niamey,"Plan, execute, and analyze email marketing campaigns to engage subscribers, increase conversions, and build brand awareness.",0 to 12 Years,BA,$57K-$89K,Part-Time,"Email marketing strategies Email marketing platforms (e.g., MailChimp, HubSpot) Audience segmentation A/B testing Campaign analytics Copywriting HTML/CSS for email Marketing automation Communication skills Data analysis Attention to detail"
1243150000000000.0,Wedding Planner,NetEase,Kuwait City,"A Wedding Designer specializes in creating visually appealing wedding designs and décor, transforming wedding venues into beautiful and memorable spaces.",5 to 14 Years,PhD,$56K-$93K,Contract,Wedding design concepts Decor selection and arrangement Creative flair
1924630000000000.0,Substance Abuse Counselor,Taylor Wimpey,Tripoli,"An Addiction Counselor provides support and therapy to individuals struggling with addiction, helping them overcome substance abuse and develop healthier coping strategies.",5 to 13 Years,M.Tech,$64K-$104K,Temporary,Addiction counseling techniques Substance abuse treatment Counseling ethics
1531350000000000.0,Occupational Therapist,Tata Power,Juba,A Mental Health Occupational Therapist assists individuals with mental health conditions in improving their daily functioning and coping skills through therapy and interventions.,2 to 9 Years,BA,$61K-$102K,Part-Time,Mental health assessment and evaluation Psychotherapy techniques Cognitive-behavioral therapy (CBT) Trauma-informed care Crisis intervention Substance abuse treatment Group therapy Cultural competence Ethical standards and boundaries Active listening skills
2092750000000000.0,Sales Consultant,Microsoft,City of Victoria,"Sales Trainers develop and deliver training programs to sales teams. They teach sales techniques, product knowledge, and communication skills to improve the performance and effectiveness of sales representatives.",1 to 13 Years,BBA,$60K-$92K,Full-Time,Sales training Sales coaching Training program development Sales techniques Product knowledge Presentation skills
800571000000000.0,UX/UI Designer,Liberty Mutual Insurance Group,Jerusalem,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.",2 to 15 Years,PhD,$58K-$107K,Temporary,"UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design"
